date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Y-W,province
2021-11-29,-10.857142857142858,-2.4285714285714284,38.142857142857146,-32.285714285714285,-34.42857142857143,8.285714285714286,2021-48,Northern Ostrobothnia
2021-12-06,-4.714285714285714,0.14285714285714285,34.285714285714285,-31.428571428571427,-23.0,6.857142857142857,2021-49,Northern Ostrobothnia
2021-12-13,3.857142857142857,6.857142857142857,45.142857142857146,-29.714285714285715,-23.0,6.142857142857143,2021-50,Northern Ostrobothnia
2021-12-20,-19.142857142857142,-4.142857142857143,65.85714285714286,-37.714285714285715,-51.0,11.0,2021-51,Northern Ostrobothnia
2021-12-27,-12.0,4.75,129.75,-40.25,-60.25,13.75,2021-52,Northern Ostrobothnia
2020-12-28,-27.75,-17.0,63.0,-43.0,-34.0,11.25,2020-53,Northern Savonia
2021-01-04,-21.0,-9.428571428571429,33.57142857142857,-38.57142857142857,-23.428571428571427,9.857142857142858,2021-1,Northern Savonia
2021-01-11,-23.714285714285715,-12.0,12.0,-34.42857142857143,-12.714285714285714,7.857142857142857,2021-2,Northern Savonia
2021-01-18,-24.714285714285715,-11.285714285714286,25.285714285714285,-34.142857142857146,-12.285714285714286,7.0,2021-3,Northern Savonia
2021-01-25,-22.571428571428573,-8.142857142857142,33.0,-29.142857142857142,-11.428571428571429,6.142857142857143,2021-4,Northern Savonia
2021-02-01,-20.428571428571427,-5.142857142857143,31.285714285714285,-34.714285714285715,-11.714285714285714,7.285714285714286,2021-5,Northern Savonia
2021-02-08,-17.142857142857142,-1.2857142857142858,30.857142857142858,-29.285714285714285,-10.0,6.714285714285714,2021-6,Northern Savonia
2021-02-15,-17.285714285714285,-0.14285714285714285,18.857142857142858,-28.142857142857142,-7.0,7.285714285714286,2021-7,Northern Savonia
2021-02-22,-11.428571428571429,5.714285714285714,46.142857142857146,-29.0,-6.428571428571429,6.285714285714286,2021-8,Northern Savonia
2021-03-01,-12.571428571428571,4.0,48.714285714285715,-33.42857142857143,-13.714285714285714,6.714285714285714,2021-9,Northern Savonia
2021-03-08,-18.428571428571427,1.4285714285714286,48.0,-42.57142857142857,-28.571428571428573,8.571428571428571,2021-10,Northern Savonia
2021-03-15,-16.142857142857142,2.857142857142857,49.42857142857143,-36.42857142857143,-9.0,6.428571428571429,2021-11,Northern Savonia
2021-03-22,-14.857142857142858,6.571428571428571,58.142857142857146,-31.0,-7.857142857142857,5.571428571428571,2021-12,Northern Savonia
2021-03-29,-26.857142857142858,9.571428571428571,88.42857142857143,-38.42857142857143,-31.285714285714285,7.714285714285714,2021-13,Northern Savonia
2021-04-05,-16.714285714285715,7.0,38.42857142857143,-30.428571428571427,-9.571428571428571,6.285714285714286,2021-14,Northern Savonia
2021-04-12,-6.285714285714286,12.142857142857142,69.42857142857143,-24.857142857142858,-4.428571428571429,3.5714285714285716,2021-15,Northern Savonia
2021-04-19,-3.857142857142857,9.571428571428571,45.857142857142854,-30.714285714285715,-3.4285714285714284,4.714285714285714,2021-16,Northern Savonia
2021-04-26,-3.2857142857142856,12.142857142857142,87.57142857142857,-27.142857142857142,-6.0,3.2857142857142856,2021-17,Northern Savonia
2021-05-03,2.142857142857143,14.857142857142858,75.57142857142857,-24.428571428571427,-1.0,3.142857142857143,2021-18,Northern Savonia
2021-05-10,12.571428571428571,24.428571428571427,85.42857142857143,-24.714285714285715,-17.0,0.2857142857142857,2021-19,Northern Savonia
2021-05-17,7.428571428571429,17.857142857142858,129.0,-27.428571428571427,1.1428571428571428,1.7142857142857142,2021-20,Northern Savonia
2021-05-24,11.142857142857142,21.571428571428573,150.28571428571428,-23.714285714285715,1.5714285714285714,0.14285714285714285,2021-21,Northern Savonia
2021-05-31,23.285714285714285,31.142857142857142,76.14285714285714,-17.285714285714285,5.0,-2.142857142857143,2021-22,Northern Savonia
2021-06-07,21.571428571428573,28.428571428571427,56.142857142857146,-24.285714285714285,-16.428571428571427,-1.0,2021-23,Northern Savonia
2021-06-14,24.857142857142858,29.428571428571427,87.28571428571429,-22.285714285714285,-17.0,-1.5714285714285714,2021-24,Northern Savonia
2021-06-21,11.428571428571429,29.857142857142858,103.28571428571429,-29.857142857142858,-34.0,-2.4285714285714284,2021-25,Northern Savonia
2021-06-28,32.285714285714285,34.857142857142854,95.42857142857143,-20.0,-23.714285714285715,-2.2857142857142856,2021-26,Northern Savonia
2021-07-05,32.42857142857143,37.285714285714285,93.28571428571429,-21.857142857142858,-26.428571428571427,-1.4285714285714286,2021-27,Northern Savonia
2021-07-12,32.285714285714285,36.57142857142857,83.42857142857143,-19.857142857142858,-28.571428571428573,-1.1428571428571428,2021-28,Northern Savonia
2021-07-19,33.714285714285715,34.0,87.85714285714286,-19.571428571428573,-27.571428571428573,0.0,2021-29,Northern Savonia
2021-07-26,27.285714285714285,29.571428571428573,65.0,-23.142857142857142,-26.142857142857142,1.0,2021-30,Northern Savonia
2021-08-02,23.285714285714285,25.428571428571427,85.14285714285714,-25.0,-20.428571428571427,1.0,2021-31,Northern Savonia
2021-08-09,22.285714285714285,26.285714285714285,45.42857142857143,-15.0,-14.714285714285714,0.2857142857142857,2021-32,Northern Savonia
2021-08-16,8.857142857142858,17.142857142857142,119.71428571428571,-18.714285714285715,-11.428571428571429,1.4285714285714286,2021-33,Northern Savonia
2021-08-23,10.285714285714286,18.714285714285715,110.57142857142857,-15.857142857142858,-5.857142857142857,-0.14285714285714285,2021-34,Northern Savonia
2021-08-30,12.428571428571429,19.142857142857142,107.71428571428571,-17.571428571428573,-2.7142857142857144,1.0,2021-35,Northern Savonia
2021-09-06,9.857142857142858,16.857142857142858,153.28571428571428,-17.571428571428573,-3.0,1.2857142857142858,2021-36,Northern Savonia
2021-09-13,4.714285714285714,12.428571428571429,120.28571428571429,-21.428571428571427,-6.142857142857143,1.0,2021-37,Northern Savonia
2021-09-20,2.7142857142857144,11.428571428571429,111.28571428571429,-21.428571428571427,-6.142857142857143,1.4285714285714286,2021-38,Northern Savonia
2021-09-27,2.0,8.857142857142858,107.0,-25.571428571428573,-9.285714285714286,1.0,2021-39,Northern Savonia
2021-10-04,-2.7142857142857144,5.285714285714286,100.14285714285714,-28.142857142857142,-10.857142857142858,2.4285714285714284,2021-40,Northern Savonia
2021-10-11,-1.5714285714285714,6.0,92.85714285714286,-31.571428571428573,-14.142857142857142,2.5714285714285716,2021-41,Northern Savonia
2021-10-18,-1.0,3.5714285714285716,93.57142857142857,-28.714285714285715,-23.857142857142858,4.142857142857143,2021-42,Northern Savonia
2021-10-25,4.714285714285714,7.714285714285714,88.42857142857143,-24.428571428571427,-9.142857142857142,2.4285714285714284,2021-43,Northern Savonia
2021-11-01,-2.5714285714285716,4.571428571428571,79.0,-26.857142857142858,-11.0,3.0,2021-44,Northern Savonia
2021-11-08,-2.2857142857142856,4.428571428571429,65.14285714285714,-26.428571428571427,-10.571428571428571,3.4285714285714284,2021-45,Northern Savonia
2021-11-15,-3.0,3.4285714285714284,59.42857142857143,-29.285714285714285,-10.285714285714286,4.0,2021-46,Northern Savonia
2021-11-22,-1.5714285714285714,2.4285714285714284,41.142857142857146,-25.0,-11.428571428571429,4.714285714285714,2021-47,Northern Savonia
2021-11-29,-8.285714285714286,2.5714285714285716,40.142857142857146,-31.571428571428573,-22.0,7.428571428571429,2021-48,Northern Savonia
2021-12-06,2.7142857142857144,6.285714285714286,36.0,-29.285714285714285,-7.428571428571429,5.285714285714286,2021-49,Northern Savonia
2021-12-13,9.285714285714286,13.285714285714286,41.0,-28.571428571428573,-8.857142857142858,5.0,2021-50,Northern Savonia
2021-12-20,-18.428571428571427,1.2857142857142858,67.42857142857143,-40.714285714285715,-41.142857142857146,9.714285714285714,2021-51,Northern Savonia
2021-12-27,-7.5,9.5,99.0,-38.25,-45.0,11.5,2021-52,Northern Savonia
2020-12-28,-37.25,-22.0,12.0,-41.75,-38.25,11.5,2020-53,Päijänne Tavastia
2021-01-04,-25.857142857142858,-12.571428571428571,11.0,-32.42857142857143,-28.0,10.0,2021-1,Päijänne Tavastia
2021-01-11,-28.142857142857142,-15.571428571428571,2.4285714285714284,-29.428571428571427,-16.428571428571427,8.142857142857142,2021-2,Päijänne Tavastia
2021-01-18,-26.142857142857142,-12.428571428571429,12.571428571428571,-27.142857142857142,-15.571428571428571,7.0,2021-3,Päijänne Tavastia
2021-01-25,-24.285714285714285,-10.857142857142858,7.285714285714286,-29.571428571428573,-15.428571428571429,6.714285714285714,2021-4,Päijänne Tavastia
2021-02-01,-24.857142857142858,-10.0,3.857142857142857,-32.142857142857146,-17.142857142857142,7.714285714285714,2021-5,Päijänne Tavastia
2021-02-08,-22.285714285714285,-8.142857142857142,16.285714285714285,-31.0,-15.285714285714286,7.428571428571429,2021-6,Päijänne Tavastia
2021-02-15,-22.428571428571427,-7.142857142857143,14.714285714285714,-27.857142857142858,-12.857142857142858,7.142857142857143,2021-7,Päijänne Tavastia
2021-02-22,-18.714285714285715,-4.0,8.428571428571429,-30.285714285714285,-16.285714285714285,6.714285714285714,2021-8,Päijänne Tavastia
2021-03-01,-26.142857142857142,-7.142857142857143,5.0,-39.714285714285715,-31.142857142857142,8.714285714285714,2021-9,Päijänne Tavastia
2021-03-08,-38.857142857142854,-6.714285714285714,11.142857142857142,-42.714285714285715,-23.714285714285715,10.571428571428571,2021-10,Päijänne Tavastia
2021-03-15,-36.42857142857143,-5.0,9.0,-41.714285714285715,-23.285714285714285,9.428571428571429,2021-11,Päijänne Tavastia
2021-03-22,-35.0,-3.4285714285714284,19.428571428571427,-37.142857142857146,-22.571428571428573,8.714285714285714,2021-12,Päijänne Tavastia
2021-03-29,-34.285714285714285,0.14285714285714285,15.857142857142858,-40.42857142857143,-41.142857142857146,10.142857142857142,2021-13,Päijänne Tavastia
2021-04-05,-27.428571428571427,-0.5714285714285714,2.857142857142857,-35.57142857142857,-21.285714285714285,8.285714285714286,2021-14,Päijänne Tavastia
2021-04-12,-18.571428571428573,5.571428571428571,0.0,-28.0,-15.285714285714286,4.857142857142857,2021-15,Päijänne Tavastia
2021-04-19,-13.857142857142858,2.2857142857142856,16.285714285714285,-33.57142857142857,-13.285714285714286,6.142857142857143,2021-16,Päijänne Tavastia
2021-04-26,-12.714285714285714,4.857142857142857,20.0,-29.0,-14.571428571428571,4.285714285714286,2021-17,Päijänne Tavastia
2021-05-03,-7.0,6.857142857142857,17.285714285714285,-25.571428571428573,-8.714285714285714,4.285714285714286,2021-18,Päijänne Tavastia
2021-05-10,-1.1428571428571428,13.0,0.0,-23.0,-21.0,2.4285714285714284,2021-19,Päijänne Tavastia
2021-05-17,-7.428571428571429,7.142857142857143,20.714285714285715,-26.428571428571427,-5.571428571428571,3.2857142857142856,2021-20,Päijänne Tavastia
2021-05-24,-1.0,11.571428571428571,0.0,-22.285714285714285,-5.142857142857143,2.0,2021-21,Päijänne Tavastia
2021-05-31,5.571428571428571,18.0,0.0,-15.0,-1.2857142857142858,-0.14285714285714285,2021-22,Päijänne Tavastia
2021-06-07,3.4285714285714284,15.571428571428571,0.0,-19.857142857142858,-20.714285714285715,0.42857142857142855,2021-23,Päijänne Tavastia
2021-06-14,8.142857142857142,18.0,0.0,-17.857142857142858,-21.0,-0.8571428571428571,2021-24,Päijänne Tavastia
2021-06-21,-2.0,16.142857142857142,0.0,-25.285714285714285,-37.142857142857146,-0.5714285714285714,2021-25,Päijänne Tavastia
2021-06-28,14.714285714285714,20.428571428571427,0.0,-15.285714285714286,-26.285714285714285,-0.7142857142857143,2021-26,Päijänne Tavastia
2021-07-05,15.142857142857142,21.142857142857142,0.0,-14.0,-29.571428571428573,0.14285714285714285,2021-27,Päijänne Tavastia
2021-07-12,10.714285714285714,17.142857142857142,0.0,-18.142857142857142,-31.142857142857142,0.2857142857142857,2021-28,Päijänne Tavastia
2021-07-19,11.428571428571429,16.142857142857142,0.0,-16.571428571428573,-30.857142857142858,1.2857142857142858,2021-29,Päijänne Tavastia
2021-07-26,9.285714285714286,14.142857142857142,0.0,-15.714285714285714,-29.0,2.4285714285714284,2021-30,Päijänne Tavastia
2021-08-02,11.857142857142858,15.571428571428571,0.0,-11.857142857142858,-22.714285714285715,1.7142857142857142,2021-31,Päijänne Tavastia
2021-08-09,7.285714285714286,14.0,0.0,-10.285714285714286,-16.428571428571427,1.2857142857142858,2021-32,Päijänne Tavastia
2021-08-16,1.4285714285714286,10.0,0.0,-13.0,-13.285714285714286,1.8571428571428572,2021-33,Päijänne Tavastia
2021-08-23,0.8571428571428571,9.714285714285714,0.0,-11.571428571428571,-8.142857142857142,1.2857142857142858,2021-34,Päijänne Tavastia
2021-08-30,5.285714285714286,13.428571428571429,0.0,-8.142857142857142,-3.857142857142857,1.2857142857142858,2021-35,Päijänne Tavastia
2021-09-06,-0.42857142857142855,7.714285714285714,12.714285714285714,-14.857142857142858,-4.428571428571429,1.8571428571428572,2021-36,Päijänne Tavastia
2021-09-13,-1.8571428571428572,4.857142857142857,19.142857142857142,-18.285714285714285,-9.0,1.4285714285714286,2021-37,Päijänne Tavastia
2021-09-20,-1.5714285714285714,3.4285714285714284,14.857142857142858,-17.571428571428573,-8.428571428571429,1.7142857142857142,2021-38,Päijänne Tavastia
2021-09-27,-2.857142857142857,2.2857142857142856,15.428571428571429,-20.142857142857142,-12.142857142857142,1.7142857142857142,2021-39,Päijänne Tavastia
2021-10-04,-7.285714285714286,-1.5714285714285714,26.571428571428573,-21.857142857142858,-13.142857142857142,2.857142857142857,2021-40,Päijänne Tavastia
2021-10-11,-5.428571428571429,0.42857142857142855,12.857142857142858,-23.0,-13.285714285714286,3.142857142857143,2021-41,Päijänne Tavastia
2021-10-18,-6.285714285714286,-2.0,17.714285714285715,-24.571428571428573,-16.571428571428573,3.857142857142857,2021-42,Päijänne Tavastia
2021-10-25,-7.0,-2.4285714285714284,18.857142857142858,-26.285714285714285,-22.142857142857142,3.2857142857142856,2021-43,Päijänne Tavastia
2021-11-01,-7.142857142857143,-0.5714285714285714,19.285714285714285,-24.142857142857142,-14.0,3.2857142857142856,2021-44,Päijänne Tavastia
2021-11-08,-5.857142857142857,-1.5714285714285714,15.285714285714286,-23.714285714285715,-13.714285714285714,3.7142857142857144,2021-45,Päijänne Tavastia
2021-11-15,-6.714285714285714,-2.5714285714285716,6.714285714285714,-26.714285714285715,-13.142857142857142,4.0,2021-46,Päijänne Tavastia
2021-11-22,-6.571428571428571,-3.2857142857142856,5.0,-28.571428571428573,-13.857142857142858,4.714285714285714,2021-47,Päijänne Tavastia
2021-11-29,-13.857142857142858,-2.0,4.857142857142857,-31.571428571428573,-25.142857142857142,7.285714285714286,2021-48,Päijänne Tavastia
2021-12-06,-10.428571428571429,0.42857142857142855,6.428571428571429,-29.0,-12.714285714285714,5.571428571428571,2021-49,Päijänne Tavastia
2021-12-13,-2.5714285714285716,6.571428571428571,2.4285714285714284,-29.285714285714285,-12.428571428571429,5.285714285714286,2021-50,Päijänne Tavastia
2021-12-20,-24.714285714285715,-5.857142857142857,4.428571428571429,-36.714285714285715,-43.714285714285715,9.857142857142858,2021-51,Päijänne Tavastia
2021-12-27,-18.5,2.0,0.0,-40.5,-49.5,12.75,2021-52,Päijänne Tavastia
2020-12-28,-31.0,-14.75,14.75,-30.0,-35.25,12.5,2020-53,Satakunta
2021-01-04,-19.285714285714285,-3.142857142857143,10.857142857142858,-18.857142857142858,-22.857142857142858,9.571428571428571,2021-1,Satakunta
2021-01-11,-18.857142857142858,-4.857142857142857,2.2857142857142856,-13.571428571428571,-11.142857142857142,7.142857142857143,2021-2,Satakunta
2021-01-18,-17.285714285714285,-3.857142857142857,4.857142857142857,-13.0,-10.285714285714286,6.428571428571429,2021-3,Satakunta
2021-01-25,-16.857142857142858,-2.5714285714285716,10.142857142857142,-13.428571428571429,-9.428571428571429,5.857142857142857,2021-4,Satakunta
2021-02-01,-16.857142857142858,-1.0,13.428571428571429,-17.142857142857142,-10.428571428571429,6.857142857142857,2021-5,Satakunta
2021-02-08,-14.714285714285714,2.2857142857142856,29.0,-16.714285714285715,-9.714285714285714,6.285714285714286,2021-6,Satakunta
2021-02-15,-17.142857142857142,1.1428571428571428,11.428571428571429,-21.857142857142858,-16.571428571428573,7.714285714285714,2021-7,Satakunta
2021-02-22,-16.285714285714285,2.5714285714285716,23.428571428571427,-22.857142857142858,-28.857142857142858,8.714285714285714,2021-8,Satakunta
2021-03-01,-19.857142857142858,3.4285714285714284,6.857142857142857,-23.0,-17.571428571428573,8.714285714285714,2021-9,Satakunta
2021-03-08,-30.857142857142858,3.142857142857143,6.714285714285714,-30.428571428571427,-19.571428571428573,9.857142857142858,2021-10,Satakunta
2021-03-15,-26.857142857142858,5.285714285714286,11.571428571428571,-28.0,-17.857142857142858,8.571428571428571,2021-11,Satakunta
2021-03-22,-23.714285714285715,7.714285714285714,19.0,-23.285714285714285,-15.428571428571429,7.857142857142857,2021-12,Satakunta
2021-03-29,-24.571428571428573,12.142857142857142,30.142857142857142,-21.571428571428573,-33.0,8.714285714285714,2021-13,Satakunta
2021-04-05,-18.285714285714285,11.714285714285714,21.714285714285715,-19.285714285714285,-11.0,6.714285714285714,2021-14,Satakunta
2021-04-12,-8.142857142857142,16.857142857142858,38.57142857142857,-9.428571428571429,-7.714285714285714,3.4285714285714284,2021-15,Satakunta
2021-04-19,-4.428571428571429,14.857142857142858,11.428571428571429,-13.0,-6.428571428571429,5.142857142857143,2021-16,Satakunta
2021-04-26,-2.0,15.857142857142858,31.285714285714285,-6.142857142857143,-7.857142857142857,3.2857142857142856,2021-17,Satakunta
2021-05-03,5.285714285714286,20.428571428571427,30.714285714285715,-3.2857142857142856,-3.5714285714285716,3.4285714285714284,2021-18,Satakunta
2021-05-10,14.571428571428571,25.142857142857142,40.857142857142854,0.8571428571428571,-17.714285714285715,2.142857142857143,2021-19,Satakunta
2021-05-17,6.857142857142857,21.142857142857142,38.142857142857146,-3.0,-1.1428571428571428,2.4285714285714284,2021-20,Satakunta
2021-05-24,14.0,25.428571428571427,27.142857142857142,3.7142857142857144,1.1428571428571428,1.1428571428571428,2021-21,Satakunta
