Central Finland,Central Ostrobothnia,Kainuu,Kymenlaakso,Lapland,North Karelia,Northern Ostrobothnia,Northern Savonia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta,South Karelia,Southern Ostrobothnia,Southern Savonia,Southwest Finland,Tavastia Proper,Uusimaa,Y-W
8.828571428571427,8.357142857142858,6.928571428571429,9.128571428571428,4.814285714285715,6.371428571428572,6.414285714285714,7.857142857142857,8.857142857142858,9.4,9.214285714285714,10.12857142857143,8.428571428571429,9.071428571428571,8.614285714285714,11.1,9.442857142857141,10.285714285714286,2021-18
23.2,21.428571428571427,21.442857142857143,23.057142857142857,14.457142857142857,23.557142857142857,16.214285714285715,23.657142857142855,18.04285714285714,23.25714285714286,23.357142857142858,22.02857142857143,23.3,22.82857142857143,23.942857142857143,19.8,22.785714285714285,19.614285714285717,2021-19
14.557142857142855,10.642857142857142,11.042857142857143,15.928571428571429,8.128571428571428,17.6,8.885714285714284,16.6,11.4,15.785714285714286,14.771428571428572,13.385714285714286,16.614285714285714,12.614285714285714,16.02857142857143,16.585714285714285,15.114285714285714,15.214285714285714,2021-20
15.157142857142857,14.37142857142857,12.657142857142857,15.6,12.757142857142856,13.057142857142859,13.985714285714286,13.485714285714286,15.228571428571428,16.728571428571428,15.585714285714285,16.32857142857143,14.257142857142856,15.057142857142859,15.328571428571427,16.785714285714285,16.45714285714286,13.785714285714286,2021-21
24.25714285714286,23.414285714285715,22.900000000000002,24.771428571428572,22.8,23.52857142857143,23.75714285714286,23.885714285714283,22.642857142857142,23.97142857142857,23.785714285714285,22.7,23.271428571428572,24.557142857142857,24.142857142857142,24.285714285714285,24.67142857142857,22.357142857142858,2021-22
22.82857142857143,22.785714285714285,22.47142857142857,22.814285714285713,21.914285714285715,22.25714285714286,22.3,22.8,21.8,22.985714285714288,23.157142857142855,22.771428571428572,22.357142857142858,22.599999999999998,22.728571428571428,22.714285714285715,23.414285714285715,21.82857142857143,2021-23
24.771428571428572,21.357142857142858,19.785714285714285,26.142857142857142,15.37142857142857,24.414285714285715,16.62857142857143,25.014285714285712,20.17142857142857,25.385714285714283,26.47142857142857,23.885714285714283,25.67142857142857,22.071428571428573,25.385714285714283,24.47142857142857,26.3,24.614285714285717,2021-24
26.0,22.400000000000002,21.8,27.442857142857143,20.099999999999998,27.014285714285712,21.357142857142858,25.7,21.314285714285713,26.02857142857143,26.97142857142857,24.271428571428572,27.52857142857143,24.657142857142855,27.0,26.714285714285715,26.67142857142857,25.685714285714287,2021-25
25.642857142857142,25.657142857142855,25.228571428571428,27.428571428571427,24.7,26.12857142857143,26.042857142857144,26.099999999999998,25.099999999999998,26.214285714285715,26.414285714285715,26.457142857142856,25.957142857142856,26.12857142857143,25.914285714285715,28.014285714285712,26.114285714285717,26.185714285714287,2021-26
28.2,26.957142857142856,26.814285714285713,29.32857142857143,25.985714285714288,28.942857142857143,27.400000000000002,28.67142857142857,25.5,27.857142857142858,28.914285714285715,26.400000000000002,29.614285714285717,27.071428571428573,28.614285714285717,27.942857142857143,28.25714285714286,26.557142857142857,2021-27
26.642857142857142,24.02857142857143,23.442857142857143,29.057142857142857,21.3,27.571428571428573,22.87142857142857,27.2,23.442857142857143,26.785714285714285,28.47142857142857,24.771428571428572,28.014285714285712,25.37142857142857,27.67142857142857,27.414285714285715,27.928571428571427,27.685714285714287,2021-28
22.185714285714287,20.599999999999998,19.157142857142855,23.67142857142857,17.3,20.714285714285715,18.914285714285715,20.585714285714285,20.457142857142856,22.857142857142858,23.2,20.37142857142857,21.957142857142856,21.157142857142855,22.12857142857143,23.414285714285715,23.75714285714286,23.057142857142857,2021-29
23.485714285714288,23.557142857142857,23.185714285714287,23.900000000000002,20.542857142857144,23.714285714285715,22.099999999999998,23.771428571428572,24.285714285714285,23.7,24.071428571428573,23.25714285714286,23.32857142857143,23.842857142857145,23.857142857142858,25.214285714285715,24.12857142857143,22.585714285714285,2021-30
20.47142857142857,20.957142857142856,20.714285714285715,20.385714285714283,19.25714285714286,19.842857142857145,20.657142857142855,20.614285714285717,21.342857142857145,20.785714285714285,20.67142857142857,20.914285714285715,19.928571428571427,21.32857142857143,20.942857142857143,21.285714285714285,21.342857142857145,19.82857142857143,2021-31
20.814285714285713,19.942857142857143,20.5,21.599999999999998,18.67142857142857,20.75714285714286,19.857142857142858,21.014285714285712,21.24285714285714,20.928571428571427,21.37142857142857,20.25714285714286,20.728571428571428,21.2,22.17142857142857,22.114285714285717,21.3,21.02857142857143,2021-32
16.271428571428572,15.642857142857142,16.571428571428573,17.657142857142855,14.114285714285714,18.014285714285712,15.214285714285714,17.6,16.185714285714287,16.657142857142855,17.757142857142856,17.185714285714287,17.385714285714286,15.814285714285715,17.34285714285714,17.87142857142857,17.54285714285714,17.657142857142855,2021-33
15.528571428571428,16.342857142857145,15.942857142857141,16.97142857142857,15.071428571428571,15.200000000000001,16.657142857142855,15.071428571428571,17.185714285714287,17.4,16.414285714285715,18.714285714285715,15.785714285714286,17.114285714285714,16.67142857142857,18.5,17.014285714285712,17.17142857142857,2021-34
13.614285714285714,13.228571428571428,13.12857142857143,15.085714285714285,12.042857142857143,12.700000000000001,13.514285714285714,13.042857142857143,14.200000000000001,14.342857142857143,14.700000000000001,14.299999999999999,13.314285714285715,13.528571428571428,14.685714285714285,16.0,15.157142857142857,15.971428571428572,2021-35
14.328571428571431,14.857142857142858,13.914285714285715,16.142857142857142,12.357142857142858,13.928571428571429,13.942857142857141,14.257142857142856,15.242857142857144,15.557142857142859,15.857142857142858,15.757142857142856,15.5,15.085714285714285,15.414285714285715,17.342857142857145,15.62857142857143,16.242857142857144,2021-36
8.757142857142856,9.385714285714286,9.0,9.914285714285715,6.685714285714285,8.457142857142857,7.571428571428571,8.628571428571428,10.299999999999999,9.985714285714286,9.37142857142857,10.742857142857144,8.871428571428572,10.114285714285714,9.542857142857143,11.828571428571427,10.228571428571428,11.200000000000001,2021-37
10.857142857142858,11.542857142857144,11.242857142857142,10.557142857142859,8.2,9.942857142857141,9.028571428571428,9.785714285714286,11.485714285714286,12.085714285714285,10.957142857142857,12.114285714285714,9.87142857142857,11.642857142857142,10.657142857142857,12.357142857142858,11.657142857142857,11.842857142857143,2021-38
11.12857142857143,12.714285714285714,12.828571428571427,11.614285714285714,10.5,9.700000000000001,11.542857142857143,11.485714285714286,13.428571428571429,12.085714285714285,11.700000000000001,13.571428571428571,11.37142857142857,12.771428571428572,12.1,12.885714285714286,11.571428571428571,12.185714285714285,2021-39
